subject,run,edf,event,is_mi,mi_kind
97,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R08.edf.event,True,LR
97,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R09.edf.event,False,
97,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R10.edf.event,True,OF
97,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R11.edf.event,False,
97,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R12.edf.event,True,LR
97,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R13.edf.event,False,
97,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S097\S097R14.edf.event,True,OF
98,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R01.edf.event,False,
98,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R02.edf.event,False,
98,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R03.edf.event,False,
98,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R04.edf.event,True,LR
98,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R05.edf.event,False,
98,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R06.edf.event,True,OF
98,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R07.edf.event,False,
98,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R08.edf.event,True,LR
98,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R09.edf.event,False,
98,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R10.edf.event,True,OF
98,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R11.edf.event,False,
98,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R12.edf.event,True,LR
98,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R13.edf.event,False,
98,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S098\S098R14.edf.event,True,OF
99,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R01.edf.event,False,
99,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R02.edf.event,False,
99,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R03.edf.event,False,
99,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R04.edf.event,True,LR
99,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R05.edf.event,False,
99,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R06.edf.event,True,OF
99,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R07.edf.event,False,
99,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R08.edf.event,True,LR
99,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R09.edf.event,False,
99,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R10.edf.event,True,OF
99,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R11.edf.event,False,
99,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R12.edf.event,True,LR
99,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R13.edf.event,False,
99,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S099\S099R14.edf.event,True,OF
100,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R01.edf.event,False,
100,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R02.edf.event,False,
100,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R03.edf.event,False,
100,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R04.edf.event,True,LR
100,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R05.edf.event,False,
100,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R06.edf.event,True,OF
100,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R07.edf.event,False,
100,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R08.edf.event,True,LR
100,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R09.edf.event,False,
100,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R10.edf.event,True,OF
100,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R11.edf.event,False,
100,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R12.edf.event,True,LR
100,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R13.edf.event,False,
100,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S100\S100R14.edf.event,True,OF
101,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R01.edf.event,False,
101,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R02.edf.event,False,
101,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R03.edf.event,False,
101,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R04.edf.event,True,LR
101,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R05.edf.event,False,
101,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R06.edf.event,True,OF
101,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R07.edf.event,False,
101,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R08.edf.event,True,LR
101,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R09.edf.event,False,
101,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R10.edf.event,True,OF
101,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R11.edf.event,False,
101,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R12.edf.event,True,LR
101,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R13.edf.event,False,
101,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S101\S101R14.edf.event,True,OF
102,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R01.edf.event,False,
102,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R02.edf.event,False,
102,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R03.edf.event,False,
102,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R04.edf.event,True,LR
102,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R05.edf.event,False,
102,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R06.edf.event,True,OF
102,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R07.edf.event,False,
102,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R08.edf.event,True,LR
102,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R09.edf.event,False,
102,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R10.edf.event,True,OF
102,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R11.edf.event,False,
102,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R12.edf.event,True,LR
102,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R13.edf.event,False,
102,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S102\S102R14.edf.event,True,OF
103,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R01.edf.event,False,
103,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R02.edf.event,False,
103,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R03.edf.event,False,
103,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R04.edf.event,True,LR
103,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R05.edf.event,False,
103,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R06.edf.event,True,OF
103,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R07.edf.event,False,
103,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R08.edf.event,True,LR
103,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R09.edf.event,False,
103,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R10.edf.event,True,OF
103,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R11.edf.event,False,
103,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R12.edf.event,True,LR
103,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R13.edf.event,False,
103,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S103\S103R14.edf.event,True,OF
104,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R01.edf.event,False,
104,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R02.edf.event,False,
104,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R03.edf.event,False,
104,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R04.edf.event,True,LR
104,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R05.edf.event,False,
104,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R06.edf.event,True,OF
104,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R07.edf.event,False,
104,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R08.edf.event,True,LR
104,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R09.edf.event,False,
104,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R10.edf.event,True,OF
104,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R11.edf.event,False,
104,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R12.edf.event,True,LR
104,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R13.edf.event,False,
104,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S104\S104R14.edf.event,True,OF
105,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R01.edf.event,False,
105,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R02.edf.event,False,
105,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R03.edf.event,False,
105,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R04.edf.event,True,LR
105,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R05.edf.event,False,
105,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R06.edf.event,True,OF
105,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R07.edf.event,False,
105,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R08.edf.event,True,LR
105,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R09.edf.event,False,
105,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R10.edf.event,True,OF
105,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R11.edf.event,False,
105,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R12.edf.event,True,LR
105,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R13.edf.event,False,
105,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S105\S105R14.edf.event,True,OF
106,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R01.edf.event,False,
106,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R02.edf.event,False,
106,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R03.edf.event,False,
106,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R04.edf.event,True,LR
106,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R05.edf.event,False,
106,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R06.edf.event,True,OF
106,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R07.edf.event,False,
106,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R08.edf.event,True,LR
106,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R09.edf.event,False,
106,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R10.edf.event,True,OF
106,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R11.edf.event,False,
106,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R12.edf.event,True,LR
106,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R13.edf.event,False,
106,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S106\S106R14.edf.event,True,OF
107,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R01.edf.event,False,
107,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R02.edf.event,False,
107,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R03.edf.event,False,
107,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R04.edf.event,True,LR
107,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R05.edf.event,False,
107,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R06.edf.event,True,OF
107,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R07.edf.event,False,
107,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R08.edf.event,True,LR
107,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R09.edf.event,False,
107,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R10.edf.event,True,OF
107,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R11.edf.event,False,
107,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R12.edf.event,True,LR
107,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S107\S107R13.edf.event,False,
